ds,yhat,yhat_lower,yhat_upper,total_sales
2023-01-07,23646.30288911048,17694.65389699733,29410.315909709123,
2023-01-08,18974.656543679303,13350.186354549256,25401.19112479694,
2023-01-09,17858.36305550376,11491.482414833585,23646.90680311244,
2023-01-10,17009.412552481866,11259.536450185948,23071.627506903053,
2023-01-11,16938.39440474668,10757.098449940322,23156.83589148456,
2023-01-12,17944.978305610675,11836.811802845126,24621.629177148527,
2023-01-13,19909.692291542247,13692.908616870593,25843.507267695717,
2023-01-14,21953.872507905453,15284.823359986463,28616.409725722133,
2023-01-15,17838.704212781508,12036.02379758767,23539.132501986493,
2023-01-16,17266.733898184182,10591.622967362891,23250.588523845305,
2023-01-17,16939.245437530717,10688.372165754528,23062.11580105191,
2023-01-18,17356.86822476442,10883.409315930568,23376.795084754474,
2023-01-19,18810.273213707085,13442.17649682802,25536.78930451894,
2023-01-20,21172.13916531062,15562.528857081192,27475.20376396757,
2023-01-21,23557.259636177187,17623.484961000602,29707.44566788501,
2023-01-22,19721.70678796821,13545.848463795744,25775.515193374034,
2023-01-23,19364.429422508703,13076.55874689795,25719.187629430944,
2023-01-24,19184.67666753849,12793.980806181182,25249.215552079844,
2023-01-25,19682.61480929973,13785.60467623071,26115.594437680946,
2023-01-26,21149.993722941366,14687.822890070322,27718.51099444932,
2023-01-27,23462.046731769253,17791.18921775618,30006.928851086566,
2023-01-28,25737.49687642666,19185.079581787555,32057.29166857288,
2023-01-29,21737.588964272632,15402.848403209173,28128.64132684868,
2023-01-30,21167.52883600504,14878.412242718345,27319.78907473846,
2023-01-31,20733.72592530128,15111.249170726693,26931.239448297554,
2023-02-01,20944.211743198783,14386.862087699494,26733.518141810364,
2023-02-02,22099.09621003413,15947.305481339552,28494.22860032296,
2023-02-03,24082.251321193355,17816.71500589722,30348.959253295718,
2023-02-04,26021.100810835946,20002.474216662944,32331.72715530294,
2023-02-05,21685.44074039094,15573.731635683373,28091.402549827224,
2023-02-06,20788.67773217728,14184.324858596336,27344.991228114217,
2023-02-07,20044.885796661263,13879.569391243433,26314.150911727585,
2023-02-08,19969.058724514343,13744.490751679035,26047.578424504038,
2023-02-09,20867.423666473387,14731.785435372936,27499.122212181686,
2023-02-10,22629.008363037465,16387.826472097877,29178.85679241128,
2023-02-11,24385.342874879778,17882.44969065025,30562.076169415974,
2023-02-12,19909.22209908533,13482.139011628078,26150.432405375574,
2023-02-13,18915.916304216207,12822.943001182855,25404.34173994713,
2023-02-14,18120.2303086428,11481.503758850164,24418.769780497256,
2023-02-15,18036.78714234426,11978.053579338872,24715.78198583661,
2023-02-16,18970.399932482287,12181.81802315363,25655.81544101666,
2023-02-17,20807.721911920344,14434.404624226125,26847.220513199147,
2023-02-18,22677.052251228637,16265.7138700541,28748.602974943555,
2023-02-19,18347.220365821177,11604.58123001562,24927.78814721268,
2023-02-20,17528.931932434825,11432.406858791228,23939.52391410717,
2023-02-21,16931.972999250003,10861.576412068604,23013.03546863549,
2023-02-22,17065.643676974047,10493.515428530283,23687.061590397745,
2023-02-23,18229.280813645863,11849.804644045917,24732.680000912635,
2023-02-24,20304.055355137087,14025.258176853353,26880.46134716715,
2023-02-25,22412.918151416816,15657.534575375008,29058.790006695468,
2023-02-26,18319.61328406618,11902.316862392294,24444.544907199142,
2023-02-27,17730.13902943862,11564.178471217445,23994.41203075261,
2023-02-28,17350.050255487746,10619.639693681793,24050.93095535262,
2023-03-01,17684.97174596945,11230.35860001661,24099.10461284699,
2023-03-02,19031.180492815773,13060.937932898738,25561.65106958264,
2023-03-03,21267.441948076183,14842.52374167243,27921.883592727267,
2023-03-04,23514.973935235328,16894.117400165214,29949.317283470093,
2023-03-05,19536.45786473565,13418.162668418025,26130.496197860084,
2023-03-06,19037.478527691645,12456.97872716389,25275.40773479075,
2023-03-07,18723.787959045232,12315.776037413763,24927.4100248879,
2023-03-08,19101.765019392355,12800.544390992009,25728.23978914782,
2023-03-09,20468.93127004438,14351.90950256758,26748.085368277258,
2023-03-10,22705.71095129706,16681.67528430186,29238.310803308592,
2023-03-11,24935.31176756149,18513.364207887586,31425.030834701167,
2023-03-12,20922.649209622272,14481.205574131742,27181.54740213538,
2023-03-13,20375.698753053417,14335.343506508094,26915.348479278407,
2023-03-14,20002.674368497144,13476.667949113056,26307.245121553024,
2023-03-15,20312.407724854,13679.279513257692,26882.067611069902,
2023-03-16,21604.791094746404,15191.419220902972,28058.49934187485,
2023-03-17,23762.473839247683,17466.46161258469,29722.781065094685,
2023-03-18,25910.690816305785,19120.408133332938,32884.47151966085,
2023-03-19,21816.1466162469,15334.495045847158,28533.77343296298,
2023-03-20,21188.34064270182,15104.491854560298,27783.53558434097,
2023-03-21,20736.7316523577,14249.29315953306,27948.76944619273,
2023-03-22,20971.11581925466,14580.06168629154,27386.590508605117,
2023-03-23,22192.080550170136,15724.469991706368,29173.91382065133,
2023-03-24,24282.7227186116,17827.44524515751,30749.180595084923,
2023-03-25,26368.508080809846,20328.218339442705,32875.50114367934,
2023-03-26,22216.19389068805,15513.97813942085,28818.38098249669,
2023-03-27,21535.19761708324,15374.262017076897,28208.52947668677,
2023-03-28,21034.8081154692,14219.919757816171,27854.64561301392,
2023-03-29,21224.61099984241,14673.996612805644,28261.31580253357,
2023-03-30,22404.988149764195,15705.133904275017,29214.764002673728,
2023-03-31,24458.8778435544,18141.45875650281,31567.58861321573,
