ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-05-26,12457.430648792648,5292.794874265813,15766.001651122288,12457.430648792648,12457.430648792648,-2051.5308959396793,-2051.5308959396793,-2051.5308959396793,-1457.0638652432267,-1457.0638652432267,-1457.0638652432267,-594.4670306964528,-594.4670306964528,-594.4670306964528,0.0,0.0,0.0,10405.899752852969
2020-05-27,12503.145100001,4813.940433625218,15518.85459958691,12503.145100001,12503.145100001,-2106.3861302967775,-2106.3861302967775,-2106.3861302967775,-1357.378027541706,-1357.378027541706,-1357.378027541706,-749.0081027550721,-749.0081027550721,-749.0081027550721,0.0,0.0,0.0,10396.758969704222
2020-05-28,12548.859551209354,6208.542951865448,16394.690926435895,12548.859551209354,12548.859551209354,-1239.0613621125615,-1239.0613621125615,-1239.0613621125615,-363.75162254810624,-363.75162254810624,-363.75162254810624,-875.3097395644552,-875.3097395644552,-875.3097395644552,0.0,0.0,0.0,11309.798189096793
2020-05-29,12594.574002417707,7801.114441250622,18356.727717504873,12594.574002417707,12594.574002417707,465.81485475644695,465.81485475644695,465.81485475644695,1436.8394301529825,1436.8394301529825,1436.8394301529825,-971.0245753965355,-971.0245753965355,-971.0245753965355,0.0,0.0,0.0,13060.388857174154
2020-05-30,12640.288453626064,9272.12919214918,20139.128775476966,12640.288453626064,12640.288453626064,2207.241967097564,2207.241967097564,2207.241967097564,3241.692435597723,3241.692435597723,3241.692435597723,-1034.4504685001589,-1034.4504685001589,-1034.4504685001589,0.0,0.0,0.0,14847.53042072363
2020-05-31,12686.002904834415,5818.907520274383,16824.042659117706,12686.002904834415,12686.002904834415,-1466.9050917823363,-1466.9050917823363,-1466.9050917823363,-402.3269402989639,-402.3269402989639,-402.3269402989639,-1064.5781514833725,-1064.5781514833725,-1064.5781514833725,0.0,0.0,0.0,11219.097813052078
2020-06-01,12731.717356042771,4667.246636638687,15436.469890958297,12731.717356042771,12731.717356042771,-2159.1334087416803,-2159.1334087416803,-2159.1334087416803,-1098.011410132703,-1098.011410132703,-1098.011410132703,-1061.1219986089773,-1061.1219986089773,-1061.1219986089773,0.0,0.0,0.0,10572.583947301091
2020-06-02,12777.431807251125,4863.883150844297,15436.630562881492,12777.431807251125,12777.431807251125,-2481.5967650636144,-2481.5967650636144,-2481.5967650636144,-1457.0638652420746,-1457.0638652420746,-1457.0638652420746,-1024.53289982154,-1024.53289982154,-1024.53289982154,0.0,0.0,0.0,10295.835042187511
2020-06-03,12823.14625845948,5064.391555274304,15708.43881070475,12823.14625845948,12823.14625845948,-2313.3707439398627,-2313.3707439398627,-2313.3707439398627,-1357.378027538584,-1357.378027538584,-1357.378027538584,-955.992716401279,-955.992716401279,-955.992716401279,0.0,0.0,0.0,10509.775514519617
2020-06-04,12868.860709667832,6008.586911972858,16763.19048920046,12868.860709667832,12868.860709667832,-1221.1419203282724,-1221.1419203282724,-1221.1419203282724,-363.75162254216866,-363.75162254216866,-363.75162254216866,-857.3902977861038,-857.3902977861038,-857.3902977861038,0.0,0.0,0.0,11647.718789339558
2020-06-05,12914.57516087619,8271.96111225976,19136.755516829096,12914.57516087619,12914.57516087619,705.5598814439994,705.5598814439994,705.5598814439994,1436.839430156659,1436.839430156659,1436.839430156659,-731.2795487126597,-731.2795487126597,-731.2795487126597,0.0,0.0,0.0,13620.13504232019
2020-06-06,12960.289612084542,10011.593832275908,20823.18582028218,12960.289612084542,12960.289612084542,2660.871899982524,2660.871899982524,2660.871899982524,3241.6924355976007,3241.6924355976007,3241.6924355976007,-580.8205356150769,-580.8205356150769,-580.8205356150769,0.0,0.0,0.0,15621.161512067065
2020-06-07,13006.004063292896,6647.484599899854,17477.364787917908,13006.004063292896,13006.004063292896,-812.0320368770548,-812.0320368770548,-812.0320368770548,-402.32694030076925,-402.32694030076925,-402.32694030076925,-409.70509657628554,-409.70509657628554,-409.70509657628554,0.0,0.0,0.0,12193.97202641584
2020-06-08,13051.71851450125,6427.970330975304,17001.22983553748,13051.71851450125,13051.71851450125,-1320.080266267787,-1320.080266267787,-1320.080266267787,-1098.0114101336105,-1098.0114101336105,-1098.0114101336105,-222.06885613417626,-222.06885613417626,-222.06885613417626,0.0,0.0,0.0,11731.638248233463
2020-06-09,13097.432965709602,6694.190622955805,16634.714450553445,13097.432965709602,13097.432965709602,-1479.455797103398,-1479.455797103398,-1479.455797103398,-1457.06386524231,-1457.06386524231,-1457.06386524231,-22.391931861088324,-22.391931861088324,-22.391931861088324,0.0,0.0,0.0,11617.977168606205
2020-06-10,13143.147416917956,6502.480540332234,17288.223734426647,13143.147416917956,13143.147416917956,-1172.768970049787,-1172.768970049787,-1172.768970049787,-1357.3780275439656,-1357.3780275439656,-1357.3780275439656,184.60905749417842,184.60905749417842,184.60905749417842,0.0,0.0,0.0,11970.37844686817
2020-06-11,13188.861868126314,7866.214611848354,18602.66553190318,13188.861868126314,13188.861868126314,30.343199703133042,30.343199703133042,30.343199703133042,-363.7516225436441,-363.7516225436441,-363.7516225436441,394.0948222467772,394.0948222467772,394.0948222467772,0.0,0.0,0.0,13219.205067829447
2020-06-12,13222.236404050427,9756.528825004285,20437.11721450966,13222.236404050427,13222.236404050427,2038.0594703233464,2038.0594703233464,2038.0594703233464,1436.8394301579085,1436.8394301579085,1436.8394301579085,601.2200401654384,601.2200401654384,601.2200401654384,0.0,0.0,0.0,15260.295874373773
2020-06-13,13255.61093997454,11693.24130597724,22620.836734761542,13255.61093997454,13255.61093997454,4042.9421236946177,4042.9421236946177,4042.9421236946177,3241.6924355961432,3241.6924355961432,3241.6924355961432,801.2496880984745,801.2496880984745,801.2496880984745,0.0,0.0,0.0,17298.55306366916
2020-06-14,13288.985475898657,8453.101218801316,19429.68349644654,13288.985475898657,13288.985475898657,587.3450152394114,587.3450152394114,587.3450152394114,-402.32694029232147,-402.32694029232147,-402.32694029232147,989.6719555317329,989.6719555317329,989.6719555317329,0.0,0.0,0.0,13876.330491138067
2020-06-15,13322.36001182277,7937.370053764256,18626.19155247139,13322.36001182277,13322.36001182277,64.29331071693319,64.29331071693319,64.29331071693319,-1098.0114101345175,-1098.0114101345175,-1098.0114101345175,1162.3047208514508,1162.3047208514508,1162.3047208514508,0.0,0.0,0.0,13386.653322539703
2020-06-16,13355.734547746883,7659.307805315413,18456.668899409116,13355.734547746883,13355.734547746883,-141.67111585640777,-141.67111585640777,-141.67111585640777,-1457.0638652451123,-1457.0638652451123,-1457.0638652451123,1315.3927493887047,1315.3927493887047,1315.3927493887047,0.0,0.0,0.0,13214.063431890474
2020-06-17,13389.109083671,8530.951275023357,19083.30460547338,13389.109083671,13389.109083671,88.31500425347784,88.31500425347784,88.31500425347784,-1357.3780275408435,-1357.3780275408435,-1357.3780275408435,1445.6930317943215,1445.6930317943215,1445.6930317943215,0.0,0.0,0.0,13477.424087924477
2020-06-18,13422.483619595114,9366.546560932826,19779.62998322016,13422.483619595114,13422.483619595114,1186.7943922542474,1186.7943922542474,1186.7943922542474,-363.7516225414131,-363.7516225414131,-363.7516225414131,1550.5460147956605,1550.5460147956605,1550.5460147956605,0.0,0.0,0.0,14609.278011849361
